Logged At,Account Status Type,Identity,Endpoint ID,Endpoint IP Address,Account Authentication,Account TerminateCause,Account Session ID,Audit Session ID,Account Session Time,Network Device Name,Network Device IP,Device Port,Server
03:42.9,Start,lowryka,90:2E:1C:8F:02:AA,10.1.128.206,RADIUS,,8FC00A76,0a01800a00bb00005a78562b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
03:38.4,Start,edwardj,C4:D9:87:5F:0F:6E,10.1.128.205,RADIUS,,8FC00A75,0a01800a00baf0005a785626,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
03:37.8,Start,glassaj,C4:D9:87:5F:6A:72,10.1.128.204,RADIUS,,8FC00A74,0a01800a00bae0005a785625,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
03:37.6,Start,maycj,F0:42:1C:B3:12:C6,10.1.128.203,RADIUS,,8FC00A73,0a01800a00bad0005a785623,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
03:15.0,Start,connerj2,C4:D9:87:F6:C4:3F,10.1.128.202,RADIUS,,8FC00A72,0a01800a00bac0005a78560e,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
03:12.1,Start,davisbk,10:4A:7D:C3:19:41,10.1.128.197,RADIUS,,8FC00A71,0a01800a00ba90005a7855fa,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
03:01.1,Start,chambegm,10:4A:7D:C2:70:9F,10.1.128.196,RADIUS,,8FC00A70,0a01800a00bab0005a785601,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
02:56.7,Start,serisfj,8C:70:5A:6C:DF:40,10.1.128.195,RADIUS,,8FC00A6F,0a01800a00baa0005a7855fc,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
02:37.1,Start,aristie,28:16:AD:B4:15:63,10.1.128.194,RADIUS,,8FC00A6E,0a01800a00ba80005a7855eb,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
02:28.4,Start,Udascokm,44:39:C4:18:EE:5C,10.1.128.191,RADIUS,,8FC00A6D,0a01800a00ba70005a7855e0,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
02:25.1,Start,thompsja,A8:13:74:3E:EC:F3,10.1.128.190,RADIUS,,8FC00A6C,0a01800a00ba60005a7855da,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
02:11.5,Stop,thurmae,F0:D5:BF:A1:32:77,10.1.128.189,RADIUS,Idle Timeout,8FC00991,0a01800a00a9c0005a77896d,52321,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
02:01.6,Start,perezr,24:77:03:63:72:EC,10.1.129.185,RADIUS,,8FC00A6B,0a01800a00ba50005a7855c5,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
01:57.4,Start,edwardjc,90:2E:1C:8F:02:1E,10.1.129.184,RADIUS,,8FC00A6A,0a01800a00ba40005a7855c3,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
01:43.6,Start,devinejj,80:00:0B:C1:BC:86,10.1.129.183,RADIUS,,8FC00A69,0a01800a00ba30005a7855b6,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
01:29.1,Stop,devinejj,80:00:0B:C1:BC:86,10.1.129.181,RADIUS,User Request,8FC00A4F,0a01800a00b840005a7853ca,476,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
59:11.5,Stop,dextermj,18:5E:0F:2C:D3:C8,10.1.129.3,RADIUS,Session Timeout,8FC007A9,0a01800a008700005a75b20f,172810,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
58:50.6,Start,swartzpl,10:4A:7D:BD:B5:CD,10.1.128.136,RADIUS,,8FC00A68,0a01800a00ba10005a785501,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
58:37.2,Start,lowderrp,90:2E:1C:94:93:1E,10.1.128.135,RADIUS,,8FC00A67,0a01800a00ba00005a7854f8,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
58:26.4,Start,encarnef,10:4A:7D:BC:D5:CC,10.1.128.134,RADIUS,,8FC00A66,0a01800a00b9f0005a7854ef,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
58:11.5,Stop,destefdm,7C:5C:F8:B8:DD:96,10.1.128.133,RADIUS,Idle Timeout,8FC00813,0a01800a008db0005a75ddf2,161519,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
57:54.1,Start,motterdj,90:2E:1C:8F:02:8C,10.1.131.35,RADIUS,,8FC00A65,0a01800a00b9e0005a7854ce,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
57:32.9,Start,follendk,C4:D9:87:C8:9B:32,10.1.131.34,RADIUS,,8FC00A64,0a01800a00b9d0005a7854b3,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
56:49.7,Start,rogersgk,F0:42:1C:7F:B7:87,10.1.131.33,RADIUS,,8FC00A63,0a01800a00b980005a78548d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
56:37.6,Start,sextonj,58:91:CF:17:D8:6A,10.1.131.32,RADIUS,,8FC00A62,0a01800a00b970005a785481,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
56:36.6,Start,barkerr,4C:EB:42:AC:B2:E6,10.1.131.31,RADIUS,,8FC00A61,0a01800a00b960005a78547d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
56:13.9,Start,hummeldl,90:61:AE:48:AE:B3,10.1.131.30,RADIUS,,8FC00A60,0a01800a00b950005a78546a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:55.4,Start,bierlytl,58:91:CF:15:DB:B9,10.1.131.29,RADIUS,,8FC00A5F,0a01800a00b940005a785457,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:38.4,Start,conradkr,10:4A:7D:BD:B6:B8,10.1.131.28,RADIUS,,8FC00A5E,0a01800a00b920005a785443,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:37.0,Start,mcfarlml,10:4A:7D:C3:2F:21,10.1.131.27,RADIUS,,8FC00A5D,0a01800a00b930005a785444,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:30.2,Start,hindmalv,60:67:20:DF:5C:C8,10.1.131.26,RADIUS,,8FC00A5C,0a01800a00b910005a785425,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:04.3,Start,royerjm,10:4A:7D:AA:1F:A4,10.1.131.25,RADIUS,,8FC00A5B,0a01800a00b8f0005a78541c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
55:03.1,Start,klotzbm,F0:1F:AF:1A:FE:41,10.1.131.24,RADIUS,,8FC00A5A,0a01800a00b900005a785424,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
54:54.7,Start,glaunedf,10:4A:7D:A9:FF:A1,10.1.131.23,RADIUS,,8FC00A59,0a01800a00b8e0005a78541b,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
54:51.4,Start,jonesk2,90:2E:1C:94:76:FE,10.1.131.22,RADIUS,,8FC00A58,0a01800a00b8d0005a785416,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
54:45.4,Start,gresssd,18:5E:0F:E5:1B:45,10.1.131.21,RADIUS,,8FC00A57,0a01800a00b8c0005a785410,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
54:41.5,Stop,lewisa1,A0:AF:BD:4F:28:C4,10.1.131.17,RADIUS,Idle Timeout,8FC009D7,0a01800a00af90005a783831,7132,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
54:35.6,Start,eckenrje,24:77:03:29:EE:C8,10.1.130.27,RADIUS,,8FC00A56,0a01800a00b8b0005a785408,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
54:33.2,Start,stuartrj,F0:42:1C:B5:2B:79,10.1.130.26,RADIUS,,8FC00A55,0a01800a00b890005a785404,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
54:32.7,Start,alveysm,34:E6:D7:27:DF:A8,10.1.130.25,RADIUS,,8FC00A54,0a01800a00b880005a785403,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
54:32.1,Start,griswodg,C4:D9:87:F4:C2:2F,10.1.130.24,RADIUS,,8FC00A53,0a01800a00b8a0005a785406,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
54:30.3,Start,carrk,88:B1:11:D5:E8:DC,10.1.130.23,RADIUS,,8FC00A52,0a01800a00b870005a785400,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
53:44.6,Start,stephege,10:4A:7D:C2:6F:CD,10.1.130.22,RADIUS,,8FC00A51,0a01800a00b850005a7853d3,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
53:36.5,Stop,depaulj2,7C:5C:F8:BB:60:CA,10.1.130.21,RADIUS,User Request,8FC00924,0a01800a00a110005a772263,78185,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
53:35.2,Start,macdonml,8C:70:5A:6C:F6:9C,10.1.129.182,RADIUS,,8FC00A50,0a01800a00b830005a7853c8,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
53:33.1,Start,devinejj,80:00:0B:C1:BC:86,10.1.129.181,RADIUS,,8FC00A4F,0a01800a00b840005a7853ca,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
53:05.5,Start,ingstrdj,8C:70:5A:D8:CD:BC,10.1.129.180,RADIUS,,8FC00A4E,0a01800a00b820005a7853ad,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
52:55.7,Start,bukowsjj,08:11:96:3D:B3:24,10.1.129.179,RADIUS,,8FC00A4D,0a01800a00b800005a7853a0,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
52:03.4,Start,aww\hoerrwr,C4:D9:87:17:8F:4F,10.1.129.178,RADIUS,,8FC00A4C,0a01800a00b7e0005a785371,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
52:02.8,Start,arvinwp,4C:EB:42:AD:FA:A7,10.1.129.177,RADIUS,,8FC00A4B,0a01800a00b7c0005a78536d,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:41.5,Stop,nimank,80:00:0B:94:2F:28,10.1.129.169,RADIUS,Idle Timeout,8FC00922,0a01800a00a0e0005a771fe2,78711,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
51:22.9,Stop,bukowsjj,08:11:96:3D:B3:24,10.1.129.156,RADIUS,User Request,8FC00A35,0a01800a00b5d0005a7851d1,373,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
50:13.0,Start,nungesga,84:3A:4B:01:59:F0,10.1.130.48,RADIUS,,8FC00A4A,0a01800a00b7b0005a7852ff,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
50:03.5,Start,coferc,58:91:CF:17:E0:30,10.1.130.47,RADIUS,,8FC00A49,0a01800a00b7a0005a7852f8,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
49:46.9,Stop,randazm1,7C:5C:F8:BB:0B:6B,10.1.130.45,RADIUS,User Request,8FC00971,0a01800a00a770005a7767b1,60212,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
48:28.3,Start,reedj1,10:4A:7D:C2:FF:D8,10.1.129.176,RADIUS,,8FC00A48,0a01800a00b790005a785297,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
48:21.2,Start,floresgg,8C:70:5A:6C:E7:54,10.1.129.175,RADIUS,,8FC00A47,0a01800a00b770005a785291,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
48:13.6,Start,houstoeg,A8:13:74:3C:8F:46,10.1.129.174,RADIUS,,8FC00A46,0a01800a00b760005a78528a,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
48:10.0,Start,phelpsjj,F0:42:1C:D3:70:CF,10.1.129.173,RADIUS,,8FC00A45,0a01800a00b720005a785284,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
48:08.9,Start,connct,A4:C4:94:79:5B:AD,10.1.129.172,RADIUS,,8FC00A44,0a01800a00b750005a785286,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:55.9,Start,davisjn,BC:A8:A6:4F:1B:59,10.1.129.171,RADIUS,,8FC00A43,0a01800a00b700005a785278,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:51.5,Start,wastelte,10:4A:7D:C2:67:AD,10.1.129.170,RADIUS,,8FC00A42,0a01800a00b6d0005a785270,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:49.4,Start,sciullbg,F0:42:1C:B4:6A:95,10.1.129.168,RADIUS,,8FC00A41,0a01800a00b6f0005a785273,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:47.8,Start,munsonbj,F0:42:1C:7F:EB:D0,10.1.129.167,RADIUS,,8FC00A40,0a01800a00b6e0005a785271,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:38.7,Start,rileypj,10:4A:7D:A9:FF:DD,10.1.129.166,RADIUS,,8FC00A3F,0a01800a00b6c0005a785267,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
47:34.8,Start,engallk,90:2E:1C:8F:02:55,10.1.129.165,RADIUS,,8FC00A3E,0a01800a00b6b0005a785262,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
46:51.3,Start,cookd2,8C:C1:21:A4:4F:03,10.1.129.164,RADIUS,,8FC00A3D,0a01800a00b690005a785235,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
46:12.9,Start,permant,10:4A:7D:BC:E0:26,10.1.129.163,RADIUS,,8FC00A3C,0a01800a00b670005a78520f,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
46:06.3,Start,kirwankb,100.8.70.34,10.1.129.162,RADIUS,,8FC00A3B,0a01800a00b660005a78520c,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
46:03.1,Start,gonzalj3,CC:3D:82:23:42:7C,10.1.129.161,RADIUS,,8FC00A3A,0a01800a00b650005a785208,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
45:59.8,Start,bishopj1,7C:5C:F8:BB:6E:76,10.1.129.160,RADIUS,,8FC00A39,0a01800a00b640005a785205,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
45:52.4,Start,taylorzp,8C:C1:21:A1:2F:88,10.1.129.159,RADIUS,,8FC00A38,0a01800a00b620005a7851fc,,hershey-dc-pa-vpn01,10.1.128.10,,hsyplpsns001
