Client User Name,Client Host,Client Host Groups,Server Host,Server Host Groups,Duration,Application,Service Summary,Total Traffic (bps),Total Bytes,Total Packets,Start Active Time,Client Bytes,Client Ratio (%),Server Bytes,First Client Port Seen,Server Port
,10.138.57.68,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",137 days 23 hours 9 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.748815165876778,600,12,"Sep 22, 2017 5:59:36 PM",392,65.3333,208,35517,2000
,10.138.45.146,Catch All,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 50 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.338983050847457,600,12,"Sep 25, 2017 12:19:04 AM",392,65.3333,208,49177,2000
,10.138.45.144,Catch All,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 50 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.641509433962263,600,12,"Sep 25, 2017 12:19:04 AM",392,65.3333,208,49249,2000
,10.138.44.246,Catch All,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 50 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.748815165876778,600,12,"Sep 25, 2017 12:19:22 AM",392,65.3333,208,49213,2000
,10.138.44.249,Catch All,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 50 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.77922077922078,600,12,"Sep 25, 2017 12:19:48 AM",392,65.3333,208,49235,2000
,10.138.44.106,Catch All,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 49 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.535211267605632,600,12,"Sep 25, 2017 12:19:53 AM",392,65.3333,208,49219,2000
,10.138.45.85,Catch All,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 49 minutes,Undefined TCP,Undefined TCP (2000/tcp),30.967741935483872,600,12,"Sep 25, 2017 12:19:02 AM",392,65.3333,208,49228,2000
,10.138.44.107,Catch All,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 49 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.535211267605632,600,12,"Sep 25, 2017 12:20:02 AM",392,65.3333,208,49219,2000
,10.138.44.244,Catch All,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 49 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.535211267605632,600,12,"Sep 25, 2017 12:20:03 AM",392,65.3333,208,49222,2000
,10.138.54.176,"WTRTRTPLT, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",134 days 4 hours 5 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.429906542056074,600,12,"Sep 26, 2017 1:03:42 PM",392,65.3333,208,49320,2000
,10.138.110.112,"VOICE, OFFICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",131 days 23 hours 20 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.641509433962263,600,12,"Sep 28, 2017 5:48:38 PM",392,65.3333,208,49298,2000
,10.138.110.138,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",131 days 23 hours 20 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.0836820083682,600,12,"Sep 28, 2017 5:49:48 PM",392,65.3333,208,51035,2000
,10.138.110.50,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",131 days 23 hours 20 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.857142857142858,600,12,"Sep 28, 2017 5:49:20 PM",392,65.3333,208,49294,2000
,10.138.110.37,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",131 days 23 hours 19 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.857142857142858,600,12,"Sep 28, 2017 5:49:36 PM",392,65.3333,208,49294,2000
,10.138.110.127,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",131 days 23 hours 19 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.535211267605632,600,12,"Sep 28, 2017 5:49:46 PM",392,65.3333,208,49260,2000
,10.125.143.182,"VOICE, LAB",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",123 days 23 hours 10 minutes,Undefined TCP,Undefined TCP (2000/tcp),28.07017543859649,600,12,"Oct 6, 2017 5:58:38 PM",392,65.3333,208,49352,2000
,10.125.158.96,"OFFICE, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",123 days 13 hours 46 minutes,Undefined TCP,Undefined TCP (2000/tcp),24.615384615384617,600,12,"Oct 7, 2017 3:22:20 AM",416,69.3333,184,49355,2000
,10.25.33.30,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",123 days 12 hours 31 minutes,Undefined TCP,Undefined TCP (2000/tcp),21.818181818181817,600,12,"Oct 7, 2017 4:38:26 AM",392,65.3333,208,50025,2000
,10.25.33.42,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",123 days 12 hours 30 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.77922077922078,600,12,"Oct 7, 2017 4:39:05 AM",392,65.3333,208,49189,2000
,10.25.33.120,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",123 days 12 hours 30 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.748815165876778,600,12,"Oct 7, 2017 4:39:03 AM",392,65.3333,208,49189,2000
,10.25.33.177,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",123 days 12 hours 30 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.748815165876778,600,12,"Oct 7, 2017 4:39:05 AM",392,65.3333,208,49189,2000
,10.25.33.159,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",123 days 12 hours 30 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.535211267605632,600,12,"Oct 7, 2017 4:39:08 AM",392,65.3333,208,49226,2000
,10.125.161.100,"VOICE, MULT",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",111 days 23 hours 13 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.535211267605632,600,12,"Oct 18, 2017 5:56:02 PM",392,65.3333,208,49152,2000
,10.125.158.100,"OFFICE, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",106 days 2 hours 1 minute,Undefined TCP,Undefined TCP (2000/tcp),21.05263157894737,600,12,"Oct 24, 2017 3:08:09 PM",416,69.3333,184,51176,2000
,10.138.102.169,"VOIP, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",100 days 47 minutes,Undefined TCP,Undefined TCP (2000/tcp),21.333333333333332,600,12,"Oct 30, 2017 4:22:09 PM",416,69.3333,184,49181,2000
,10.138.143.137,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",94 days 12 hours 38 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.857142857142858,600,12,"Nov 5, 2017 3:31:24 AM",392,65.3333,208,50296,2000
,10.125.153.171,"OFFICE, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",94 days 4 hours 38 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.535211267605632,600,12,"Nov 5, 2017 11:30:49 AM",392,65.3333,208,49262,2000
,10.125.131.93,"VOIP, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",93 days 1 hour 46 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.857142857142858,600,12,"Nov 6, 2017 2:22:43 PM",392,65.3333,208,49213,2000
,10.125.153.172,"OFFICE, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",90 days 6 hours 24 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.425531914893618,600,12,"Nov 9, 2017 9:45:48 AM",392,65.3333,208,49339,2000
,10.125.112.141,"WTRTRTPLT, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",86 days 7 hours 58 minutes,Undefined TCP,Undefined TCP (2000/tcp),31.16883116883117,600,12,"Nov 13, 2017 8:09:52 AM",392,65.3333,208,53068,2000
,10.138.169.171,"WTRTRTPLT, STONYGARDEN VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",84 days 24 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.0836820083682,600,12,"Nov 15, 2017 3:45:06 PM",392,65.3333,208,51500,2000
,10.38.41.57,"DATA, OFFICE",10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",77 days 2 hours 55 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.641509433962263,600,12,"Nov 22, 2017 1:13:48 PM",392,65.3333,208,51228,2000
,10.90.84.217,"OFFICE, VOIP",10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",72 days 6 hours,Undefined TCP,Undefined TCP (2000/tcp),20.96069868995633,600,12,"Nov 27, 2017 10:09:31 AM",392,65.3333,208,49637,2000
,10.125.153.173,"OFFICE, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",70 days 15 hours 57 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.748815165876778,600,12,"Nov 29, 2017 12:12:25 AM",392,65.3333,208,49393,2000
,10.124.153.16,Catch All,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",70 days 14 hours 42 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.857142857142858,600,12,"Nov 29, 2017 1:26:38 AM",392,65.3333,208,51661,2000
,10.138.54.175,"WTRTRTPLT, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",65 days 2 hours 56 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.689655172413794,600,12,"Dec 4, 2017 1:13:29 PM",392,65.3333,208,49234,2000
,10.138.193.126,Catch All,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",64 days 27 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.77922077922078,600,12,"Dec 5, 2017 3:42:11 PM",416,69.3333,184,51953,2000
,10.138.102.165,"VOIP, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",61 days 23 hours 59 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.01834862385321,600,12,"Dec 7, 2017 4:10:07 PM",416,69.3333,184,50411,2000
,10.138.102.155,"VOIP, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",61 days 23 hours 59 minutes,Undefined TCP,Undefined TCP (2000/tcp),25.0,600,12,"Dec 7, 2017 4:10:07 PM",416,69.3333,184,49153,2000
,10.125.122.198,"OFFICE, VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",61 days 20 hours 35 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.641509433962263,600,12,"Dec 7, 2017 7:34:29 PM",392,65.3333,208,49178,2000
,10.125.122.216,"OFFICE, VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",61 days 20 hours 34 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.425531914893618,600,12,"Dec 7, 2017 7:34:57 PM",392,65.3333,208,49280,2000
,10.125.122.220,"OFFICE, VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",61 days 20 hours 34 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.857142857142858,600,12,"Dec 7, 2017 7:35:24 PM",392,65.3333,208,49321,2000
,10.125.122.183,"OFFICE, VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",61 days 20 hours 33 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.966507177033492,600,12,"Dec 7, 2017 7:35:39 PM",392,65.3333,208,49339,2000
,10.125.122.92,"OFFICE, VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",61 days 20 hours 33 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.535211267605632,600,12,"Dec 7, 2017 7:35:54 PM",392,65.3333,208,49337,2000
,10.125.122.104,"OFFICE, VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",61 days 20 hours 33 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.429906542056074,600,12,"Dec 7, 2017 7:36:05 PM",392,65.3333,208,49253,2000
,10.125.122.95,"OFFICE, VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",61 days 20 hours 32 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.857142857142858,600,12,"Dec 7, 2017 7:36:51 PM",392,65.3333,208,49790,2000
,10.138.119.192,"WTRTRTPLT, WTP VOICE (NEW)",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",61 days 4 hours 28 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.966507177033492,600,12,"Dec 8, 2017 11:40:56 AM",392,65.3333,208,52104,2000
,10.90.10.153,OFFICE,10.1.72.45,"PA-HERSHEY-DTACTR, VoIP System",56 days 5 hours 38 minutes,Undefined TCP,Undefined TCP (2000/tcp),30.967741935483872,600,12,"Dec 13, 2017 10:29:55 AM",392,65.3333,208,50897,2000
,10.137.134.134,WTRTRTPLT,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",53 days 3 hours 36 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.869565217391305,600,12,"Dec 16, 2017 12:33:08 PM",416,69.3333,184,52016,2000
,10.90.11.1,OFFICE,10.1.72.16,"PA-HERSHEY-DTACTR, VoIP System",108 days 13 hours,Undefined TCP,Undefined TCP (2000/tcp),22.14814814814815,598,13,"Oct 22, 2017 4:08:40 AM",598,100,0,52600,2000
,10.1.100.147,PA-HERSHEY-DTACTR,10.1.68.121,PA-HERSHEY-DTACTR,231 days 18 hours 50 minutes,Undefined TCP,Undefined TCP (8100/tcp),22.583732057416267,590,11,"Jun 20, 2017 10:18:49 PM",360,61.0169,230,40399,8100
,10.1.74.10,"Security, PA-HERSHEY-DTACTR",10.225.4.137,"Security, OFFICE",94 days 14 hours 8 minutes,HTTP (unclassified),http (80/tcp),19.748953974895397,590,12,"Nov 5, 2017 2:01:06 AM",590,100,0,29981,80
,10.1.74.10,"Security, PA-HERSHEY-DTACTR",10.90.206.31,"OFFICE, SECURITY",325 days 14 hours 36 minutes,HTTP (unclassified),http (80/tcp),20.3982683982684,589,11,"Mar 19, 2017 2:32:59 AM",589,100,0,1126,80
,10.2.73.84,"Mail Servers, NJ-HADDON-DTACTR",10.1.9.76,"PA-HERSHEY-DTACTR, Systems Management",171 days 9 hours 24 minutes,Undefined TCP,Undefined TCP (6163/tcp),29.961783439490446,588,12,"Aug 20, 2017 7:44:27 AM",276,46.9388,312,35634,6163
,10.125.119.91,"VOICE, WELL",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",137 days 23 hours 13 minutes,Undefined TCP,Undefined TCP (2000/tcp),19.93220338983051,588,12,"Sep 22, 2017 5:56:23 PM",312,53.0612,276,2207,2000
,10.2.73.105,"Mail Servers, NJ-HADDON-DTACTR",10.1.9.76,"PA-HERSHEY-DTACTR, Systems Management",108 days 13 hours 12 minutes,Undefined TCP,Undefined TCP (6163/tcp),30.745098039215687,588,12,"Oct 22, 2017 3:56:18 AM",276,46.9388,312,52246,6163
,10.137.172.133,Catch All,10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",83 days 13 hours 58 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.722466960352424,588,12,"Nov 16, 2017 2:10:53 AM",588,100,0,50020,2000
,10.2.73.91,"Mail Servers, NJ-HADDON-DTACTR",10.1.73.91,"PA-HERSHEY-DTACTR, Mail Servers",52 days 15 hours 32 minutes,Undefined TCP,notes-rpc (1352/tcp),19.764705882352942,588,12,"Dec 17, 2017 12:37:08 AM",276,46.9388,312,16867,1352
,10.1.74.10,"Security, PA-HERSHEY-DTACTR",10.90.89.50,OFFICE,325 days 14 hours 36 minutes,HTTP (unclassified),http (80/tcp),22.647342995169083,586,12,"Mar 19, 2017 2:33:08 AM",586,100,0,2274,80
,10.138.55.123,"VOICE, OFFICE",10.2.72.15,"VoIP System, NJ-HADDON-DTACTR",165 days 11 hours 7 minutes,Undefined TCP,Undefined TCP (2000/tcp),23.04,576,12,"Aug 26, 2017 6:01:54 AM",416,72.2222,160,49159,2000
,10.138.55.122,"VOICE, OFFICE",10.2.72.15,"VoIP System, NJ-HADDON-DTACTR",162 days 15 hours 39 minutes,Undefined TCP,Undefined TCP (2000/tcp),21.942857142857143,576,12,"Aug 29, 2017 1:29:33 AM",416,72.2222,160,49721,2000
,10.138.55.103,"VOICE, OFFICE",10.2.72.15,"VoIP System, NJ-HADDON-DTACTR",162 days 15 hours 39 minutes,Undefined TCP,Undefined TCP (2000/tcp),21.432558139534883,576,12,"Aug 29, 2017 1:30:24 AM",416,72.2222,160,49714,2000
,10.1.74.10,"Security, PA-HERSHEY-DTACTR",10.225.3.159,"WTRTRTPLT, Security",325 days 14 hours 37 minutes,HTTP (unclassified),http (80/tcp),19.213389121338913,574,11,"Mar 19, 2017 2:32:59 AM",574,100,0,1146,80
,10.1.9.89,"PA-HERSHEY-DTACTR, Systems Management",10.6.10.59,PA-HERSHEY-NONPROD,140 days 27 minutes,SNMP (unclassified),snmp (161/udp),25.027932960893853,560,7,"Sep 20, 2017 4:41:44 PM",560,100,0,60894,161
,10.1.74.10,"Security, PA-HERSHEY-DTACTR",10.238.127.10,"Security, OFFICE",325 days 14 hours 36 minutes,HTTP (unclassified),http (80/tcp),18.610878661087867,556,11,"Mar 19, 2017 2:33:03 AM",556,100,0,1650,80
,10.1.74.10,"Security, PA-HERSHEY-DTACTR",10.225.139.11,"WTRTRTPLT, Security",325 days 14 hours 36 minutes,HTTP (unclassified),http (80/tcp),20.88262910798122,556,11,"Mar 19, 2017 2:33:04 AM",556,100,0,1824,80
,10.1.74.10,"Security, PA-HERSHEY-DTACTR",10.238.21.91,"WELL, Security",325 days 14 hours 36 minutes,HTTP (unclassified),http (80/tcp),22.129353233830845,556,11,"Mar 19, 2017 2:33:02 AM",556,100,0,1443,80
,10.1.74.10,"Security, PA-HERSHEY-DTACTR",10.225.147.56,"WTRTRTPLT, Security",325 days 14 hours 36 minutes,HTTP (unclassified),http (80/tcp),22.464646464646464,556,11,"Mar 19, 2017 2:33:04 AM",556,100,0,1860,80
,10.25.33.53,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",123 days 12 hours 30 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.9811320754717,556,11,"Oct 7, 2017 4:39:10 AM",340,61.1511,216,49189,2000
,10.25.33.58,"VOICE, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",123 days 12 hours 29 minutes,Undefined TCP,Undefined TCP (2000/tcp),29.0718954248366,556,11,"Oct 7, 2017 4:39:22 AM",340,61.1511,216,49188,2000
,10.1.74.10,"Security, PA-HERSHEY-DTACTR",10.225.147.54,"WTRTRTPLT, Security",58 days 2 hours 50 minutes,HTTP (unclassified),http (80/tcp),21.282296650717704,556,11,"Dec 11, 2017 1:19:23 PM",556,100,0,53707,80
,10.138.113.175,"TOBYANNA VOICE, WTRTRTPLT",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",153 days 9 hours 37 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.23744292237443,554,11,"Sep 7, 2017 7:32:27 AM",416,75.0903,138,49316,2000
,10.138.192.135,Catch All,10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",141 days 9 hours 1 minute,Undefined TCP,Undefined TCP (2000/tcp),18.70042194092827,554,11,"Sep 19, 2017 8:08:10 AM",416,75.0903,138,53223,2000
,10.125.158.92,"OFFICE, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",123 days 13 hours 44 minutes,Undefined TCP,Undefined TCP (2000/tcp),23.44973544973545,554,11,"Oct 7, 2017 3:24:39 AM",416,75.0903,138,49231,2000
,10.125.158.101,"OFFICE, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",123 days 13 hours 44 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.16,554,11,"Oct 7, 2017 3:25:02 AM",416,75.0903,138,49802,2000
,10.137.172.133,Catch All,10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",83 days 13 hours 58 minutes,Undefined TCP,Undefined TCP (2000/tcp),22.497461928934012,554,11,"Nov 16, 2017 2:10:54 AM",416,75.0903,138,52386,2000
,10.138.102.163,"VOIP, OFFICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",61 days 23 hours 59 minutes,Undefined TCP,Undefined TCP (2000/tcp),21.832512315270936,554,11,"Dec 7, 2017 4:10:12 PM",416,75.0903,138,49153,2000
,10.1.74.10,"Security, PA-HERSHEY-DTACTR",10.90.206.15,"OFFICE, SECURITY",325 days 14 hours 37 minutes,HTTP (unclassified),http (80/tcp),19.2,552,11,"Mar 19, 2017 2:32:50 AM",552,100,0,1111,80
,10.125.117.96,"VOICE, OFFICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",165 days 11 hours 6 minutes,Undefined TCP,Undefined TCP (2000/tcp),24.949152542372882,552,12,"Aug 26, 2017 6:02:05 AM",312,56.5217,240,49273,2000
,10.90.51.72,"VOICE, OFFICE",10.2.72.15,"VoIP System, NJ-HADDON-DTACTR",162 days 15 hours 39 minutes,Undefined TCP,Undefined TCP (2000/tcp),24.39779005524862,552,12,"Aug 29, 2017 1:29:34 AM",312,56.5217,240,49276,2000
,10.125.7.101,"WTRTRTPLT, VOICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",162 days 15 hours 38 minutes,Undefined TCP,Undefined TCP (2000/tcp),24.670391061452513,552,12,"Aug 29, 2017 1:30:01 AM",312,56.5217,240,49304,2000
,10.138.192.10,Catch All,10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",162 days 15 hours 38 minutes,Undefined TCP,Undefined TCP (2000/tcp),24.533333333333335,552,12,"Aug 29, 2017 1:30:46 AM",312,56.5217,240,49161,2000
,10.138.130.156,"OFFICE, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",135 days 16 hours 49 minutes,Undefined TCP,Undefined TCP (2000/tcp),24.670391061452513,552,12,"Sep 25, 2017 12:19:41 AM",312,56.5217,240,49305,2000
,10.138.161.173,"OFFICE, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",86 days 1 hour 9 minutes,Undefined TCP,Undefined TCP (2000/tcp),24.533333333333335,552,12,"Nov 13, 2017 2:59:15 PM",312,56.5217,240,49241,2000
,10.90.192.151,IL-ALTON-CSC,10.1.72.129,"PA-HERSHEY-DTACTR, VoIP System",82 days 8 hours 8 minutes,Undefined TCP,Undefined TCP (59100/tcp),18.476987447698743,552,12,"Nov 17, 2017 8:01:23 AM",276,50,276,62678,59100
,10.90.8.90,"DATA, OFFICE",10.1.74.172,"Security, PA-HERSHEY-DTACTR",79 days 5 hours 46 minutes,Undefined TCP,Undefined TCP (8883/tcp),18.632911392405063,552,12,"Nov 20, 2017 10:23:24 AM",276,50,276,52382,8883
,10.138.65.101,"VOICE, OFFICE",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",79 days 5 hours 17 minutes,Undefined TCP,Undefined TCP (2000/tcp),24.533333333333335,552,12,"Nov 20, 2017 10:52:00 AM",312,56.5217,240,49153,2000
,10.2.64.14,NJ-HADDON-DTACTR,10.1.74.172,"Security, PA-HERSHEY-DTACTR",77 days 17 hours 58 minutes,Undefined TCP,Undefined TCP (8883/tcp),19.539823008849556,552,12,"Nov 21, 2017 10:11:34 PM",276,50,276,55170,8883
"NJS-LS-AD11.amwater.net, PAO-MM-U247.amwater.net, PAS-LS-D672.amwa",10.137.44.22,Catch All,10.1.74.172,"Security, PA-HERSHEY-DTACTR",77 days 3 hours 52 minutes,Undefined TCP,Undefined TCP (8883/tcp),18.554621848739497,552,12,"Nov 22, 2017 12:17:08 PM",276,50,276,49612,8883
,10.2.66.52,NJ-HADDON-DTACTR,10.1.74.172,"Security, PA-HERSHEY-DTACTR",76 days 17 hours 36 minutes,Undefined TCP,Undefined TCP (8883/tcp),28.675324675324674,552,12,"Nov 22, 2017 10:31:41 PM",276,50,276,51029,8883
,10.2.70.25,"DB Servers, NJ-HADDON-DTACTR",10.1.74.172,"Security, PA-HERSHEY-DTACTR",76 days 17 hours 32 minutes,Undefined TCP,Undefined TCP (8883/tcp),19.03448275862069,552,12,"Nov 22, 2017 10:37:31 PM",276,50,276,58868,8883
,10.25.44.36,"CENTER, OFFICE",10.1.74.172,"Security, PA-HERSHEY-DTACTR",76 days 10 hours 52 minutes,Undefined TCP,Undefined TCP (8883/tcp),19.539823008849556,552,12,"Nov 23, 2017 5:17:32 AM",276,50,276,60638,8883
,10.25.36.174,OFFICE,10.1.74.172,"Security, PA-HERSHEY-DTACTR",71 days 7 hours 52 minutes,Undefined TCP,Undefined TCP (8883/tcp),19.45374449339207,552,12,"Nov 28, 2017 8:17:23 AM",276,50,276,49408,8883
,10.2.64.25,NJ-HADDON-DTACTR,10.1.74.172,"Security, PA-HERSHEY-DTACTR",70 days 17 hours 32 minutes,Undefined TCP,Undefined TCP (8883/tcp),19.539823008849556,552,12,"Nov 28, 2017 10:37:39 PM",276,50,276,59867,8883
,10.2.70.30,"DB Servers, NJ-HADDON-DTACTR",10.1.74.172,"Security, PA-HERSHEY-DTACTR",69 days 17 hours 58 minutes,Undefined TCP,Undefined TCP (8883/tcp),19.45374449339207,552,12,"Nov 29, 2017 10:10:52 PM",276,50,276,55610,8883
,10.2.66.26,NJ-HADDON-DTACTR,10.1.74.172,"Security, PA-HERSHEY-DTACTR",69 days 17 hours 58 minutes,Undefined TCP,Undefined TCP (8883/tcp),19.626666666666665,552,12,"Nov 29, 2017 10:11:34 PM",276,50,276,52439,8883
,10.2.66.40,NJ-HADDON-DTACTR,10.1.74.172,"Security, PA-HERSHEY-DTACTR",69 days 17 hours 33 minutes,Undefined TCP,Undefined TCP (8883/tcp),28.862745098039216,552,12,"Nov 29, 2017 10:34:40 PM",276,50,276,61411,8883
,10.2.70.90,"DB Servers, NJ-HADDON-DTACTR",10.1.74.172,"Security, PA-HERSHEY-DTACTR",69 days 17 hours 33 minutes,Undefined TCP,Undefined TCP (8883/tcp),18.632911392405063,552,12,"Nov 29, 2017 10:36:41 PM",276,50,276,61434,8883
,10.38.45.134,Catch All,10.1.74.172,"Security, PA-HERSHEY-DTACTR",68 days 7 hours 49 minutes,Undefined TCP,Undefined TCP (8883/tcp),19.626666666666665,552,12,"Dec 1, 2017 8:19:54 AM",276,50,276,51189,8883
,10.138.161.98,"OFFICE, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",58 days 14 hours 26 minutes,Undefined TCP,Undefined TCP (2000/tcp),24.533333333333335,552,12,"Dec 11, 2017 1:42:39 AM",312,56.5217,240,49292,2000
,10.2.72.17,"VoIP System, NJ-HADDON-DTACTR",10.0.1.73,Network Devices,102 days 21 hours 52 minutes,Undefined TCP,Undefined TCP (58847/tcp),19.06086956521739,548,11,"Oct 27, 2017 7:17:44 PM",548,100,0,2000,58847
,10.125.201.105,"WTRTRTPLT, VOICE",10.1.72.18,"PA-HERSHEY-DTACTR, VoIP System",165 days 11 hours 6 minutes,Undefined TCP,Undefined TCP (2000/tcp),28.155844155844157,542,11,"Aug 26, 2017 6:01:53 AM",386,71.2177,156,52926,2000
,10.138.152.174,"VOICE, WTRTRTPLT",10.1.72.17,"PA-HERSHEY-DTACTR, VoIP System",80 days 20 hours 7 minutes,Undefined TCP,Undefined TCP (2000/tcp),20.356807511737088,542,11,"Nov 18, 2017 8:01:41 PM",386,71.2177,156,15229,2000
