"Logged_At","RADIUS_Status","Identity","Endpoint_ID","Endpoint_Profile","Authorization_Rule","Server","Network_Device","Device_Type","Location","Network_Device_IP","Device_Port","Event","Service_Type","Authentication_Protocol","Credential_Check","Failure_Reason","MapLocation",
"2018-03-18 21:05:01.522","1","shrobatg","34:F3:9A:6D:F3:17","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","haddon-dc-nj-vpn01","All Device Types#Firewalls#ASA","All Locations#Production#DR Site","10.2.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:02:57.056","1","shrobatg","34:F3:9A:6D:F3:17","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:02:49.395","1","scheibtl","80:00:0B:94:1A:9C","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 21:01:24.294","1","carbonjl","90:61:AE:54:FC:A9","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:59:59.498","1","purcelm1","34:E6:D7:53:9F:C4","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:58:12.578","1","walkerjw","F4:8C:50:45:48:90","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:55:54.551","1","haugenjl","80:00:0B:64:3E:9E","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:54:40.613","1","stoneta","80:00:0B:6E:92:2C","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:42:54.461","1","taylorjm","F0:D5:BF:A1:50:0E","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:41:20.901","1","edwardmd","80:00:0B:B9:12:F7","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:41:02.429","1","owenssw","44:39:C4:5A:18:18","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:39:58.768","1","cauleyjr","80:00:0B:A7:CB:14","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:36:55.451","1","kennedmm","44:39:C4:19:F3:94","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:31:29.12","1","westertr","28:16:AD:C4:97:94","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:31:10.672","1","gudinl","7C:5C:F8:BB:61:24","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:31:07.093","1","duchesma","E4:A4:71:B1:69:8A","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:25:59.928","1","suderbj","E4:B3:18:21:22:B7","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:17:22.136","1","depaolca","80:00:0B:95:D6:E3","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:12:33.658","1","tanakar","BC:A8:A6:4F:1B:5E","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:12:30.467","1","munnsmr","F4:8C:50:A1:12:92","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:11:17.816","1","bridwelc","10:02:B5:9C:79:6C","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:09:53.588","1","masonjw","F0:42:1C:B3:79:55","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:02:45.303","1","pilarcm2","44:39:C4:18:EA:64","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-18 20:02:32.189","1","wagnerde","44:39:C4:18:D6:FC","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 23:48:02.607","1","deniscj","58:91:CF:17:D8:C4","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 23:43:38.602","1","pagetr","C4:D9:87:37:36:0B","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 23:26:49.895","1","dardenlm","7C:5C:F8:A0:F4:BF","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 23:09:53.461","1","lagermtm","28:16:AD:CA:F8:A5","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 23:06:04.715","1","fuersttj","F0:42:1C:26:C0:2D","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 22:51:41.807","1","eppensj","E4:A4:71:3C:0E:B5","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 22:46:57.128","1","hoffmamj","E4:A4:71:3C:7C:CE","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 22:31:36.219","1","donahucl","B8:8A:60:6B:BC:1E","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 22:31:33.683","1","brownj11","C4:D9:87:49:30:1D","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 22:30:58.184","1","taylorjm","F0:D5:BF:A1:50:0E","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 22:29:33.946","1","rogerskn","4C:34:88:43:A7:D8","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 22:24:40.61","1","dunnka","E4:A4:71:16:24:07","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 22:16:04.714","1","salegna","14:AB:C5:A2:80:F0","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 22:05:00.645","1","kempmd","7C:5C:F8:B6:B2:3C","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 21:59:19.423","1","cuevasr","A0:AF:BD:62:72:DA","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 21:58:46.445","1","taylorml","14:AB:C5:19:B2:8E","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 21:32:51.742","1","fuersttj","F0:42:1C:26:C0:2D","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 21:31:33.895","1","thomasj5","A0:88:69:FB:49:D3","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 21:31:09.775","1","coxjw","48:45:20:39:15:39","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 21:09:30.227","1","lynnm","3C:A9:F4:08:E1:E4","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 21:01:42.55","1","floydl1","48:51:B7:A3:CC:30","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 20:57:22.433","1","holemeda","F0:42:1C:26:E9:2C","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 20:54:10.785","1","luederma","28:C6:3F:81:07:F9","Windows10-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 20:50:24.004","1","schwarml","60:F6:77:A0:16:26","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 20:50:20.419","1","braunwte","40:A3:CC:E7:BE:86","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 20:46:21.671","1","richmoa","60:F6:77:B3:75:7C","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 20:45:53.242","1","LEEPERSE","28:16:AD:93:73:8F","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 20:41:46.448","1","patilsr","1C:4D:70:28:29:C7","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 20:32:53.349","1","casabucj","F0:42:1C:B4:4D:EE","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 20:30:10.162","1","BENHARGL","C4:D9:87:C8:FA:5F","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 20:17:17.352","1","edwardj","C4:D9:87:5F:0F:6E","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 20:02:47.98","1","rossetgt","90:2E:1C:94:76:B3","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 20:02:45.258","1","patelid","C4:D9:87:50:0D:6B","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-17 20:02:16.513","1","stenzell","E4:A4:71:C8:18:B5","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 23:59:44.514","1","mcalpiac","F0:42:1C:24:3E:DE","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 23:57:51.631","1","lehmanht","C4:D9:87:C8:F1:AE","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 23:51:12.044","1","bowdenga","24:77:03:FA:F8:28","Windows7-Vista-2008","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 23:50:48.123","1","deniscj","58:91:CF:17:D8:C4","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 23:45:41.354","1","polonte","8C:70:5A:D8:C9:50","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","hershey-dc-pa-vpn02","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.11","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 23:29:36.017","1","polonte","8C:70:5A:D8:C9:50","Microsoft-Workstation","VPN-EMPLOYEE","hdnplpsns001","haddon-dc-nj-vpn01","All Device Types#Firewalls#ASA","All Locations#Production#DR Site","10.2.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 23:22:17.266","1","subiasna","28:C6:3F:69:82:F0","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 23:08:19.876","1","tanakar","BC:A8:A6:4F:1B:5E","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 23:05:40.073","1","kempmd","7C:5C:F8:B6:B2:3C","Microsoft-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 23:01:10.531","1","mowerym","24:77:03:6C:E7:4C","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 23:00:50.693","1","BENHARGL","C4:D9:87:C8:FA:5F","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 22:57:33.926","1","nyced","90:2E:1C:94:74:CE","Windows7-Vista-2008","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 22:55:49.174","1","houserns","90:61:AE:48:AE:59","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 22:50:23.978","1","hickset","00:24:D6:E5:85:5D","","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
"2018-03-16 22:44:35.215","1","johnsok7","A0:88:69:F0:8A:07","Windows10-Workstation","VPN-EMPLOYEE","hsyplpsns001","hershey-dc-pa-vpn01","All Device Types#Firewalls#ASA","All Locations#Production","10.1.128.10","","Authentication succeeded","","PAP_ASCII","PAP_ASCII","","",
